gene_id,BonitaEye1,BonitaEye2,BonitaEye3,BonitaEye4,CuevaEye1,CuevaEye2,CuevaEye3,CuevaEye4,LunaEye1,LunaEye2,LunaEye3,LunaEye4,PSOEye1,PSOEye2,PSOEye3,PSOEye4
gene22017,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
gene22016,7,0,0,0,0,17,0,0,9,0,5,0,24,7,0,0
gene22015,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
gene22014,17,0,0,0,0,10,0,3,43,4,28,8,0,0,0,0
gene15820,19,0,0,0,0,43,14,0,22,0,11,11,10,13,9,0
gene15821,43,0,7,0,36,89,17,0,38,0,46,35,31,34,11,0
gene15822,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gene15823,0,0,0,0,0,9,0,0,3,3,8,0,0,0,0,3
gene15824,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
gene15825,0,2,6,0,0,22,0,0,34,0,44,5,19,4,0,0
gene15826,26,0,0,0,26,22,0,0,17,0,40,0,26,49,0,4
gene15827,0,0,0,0,0,116,0,0,43,0,0,2,22,0,0,0
gene15828,36,0,0,0,0,6,0,0,17,0,12,0,41,9,0,0
gene15829,13,0,0,0,0,8,3,0,44,0,37,6,0,4,0,0
gene6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6325,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
gene6326,18,0,0,0,0,66,0,0,43,0,0,8,14,9,0,0
gene6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6320,3,0,6,0,0,0,0,0,18,0,6,12,3,17,0,0
gene6321,0,0,0,0,0,41,0,0,14,0,0,0,0,10,3,0
gene6322,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,10
gene6323,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
gene6328,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
gene6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13882,154,3,36,16,68,270,70,4,227,7,118,80,176,252,67,0
gene28268,0,0,0,0,0,0,0,0,0,0,5,10,0,20,0,0
gene28269,3,0,0,0,0,11,0,0,8,0,0,0,9,6,0,0
gene5668,4,2,0,0,0,0,0,5,0,0,5,0,0,3,0,0
gene5669,0,0,0,0,5,17,0,0,0,0,4,0,0,0,0,0
gene5664,9,0,0,0,5,60,0,0,53,0,7,6,40,15,18,3
gene5665,31,0,10,23,36,102,6,19,109,12,128,69,49,137,2,16
gene5666,19,0,3,0,0,14,0,3,6,0,14,0,47,3,0,0
gene28261,129,3,17,0,47,179,53,0,161,8,107,39,94,63,31,0
gene5660,0,0,0,0,0,6,0,0,9,0,33,6,12,9,0,0
gene5661,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gene5662,6,0,0,0,0,25,0,0,0,0,29,0,0,0,0,0
gene5663,0,0,0,0,10,11,0,0,12,0,6,14,0,14,0,0
gene13883,3,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0
gene27520,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0
gene27521,6,0,0,0,11,21,0,0,9,0,16,0,3,3,0,0
gene27522,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
gene27523,0,0,2,0,0,0,0,0,22,0,11,0,0,0,10,0
gene27524,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0
gene27525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27526,14,0,3,0,61,38,0,10,38,0,3,11,31,6,0,0
gene27527,0,0,0,0,0,0,0,0,13,0,8,0,19,5,0,0
gene27528,6,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0
gene27529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7745,19,3,8,54,0,36,0,3,43,0,20,0,30,24,0,0
gene7744,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
gene7747,96,3,5,19,84,105,89,17,104,0,95,57,117,156,44,11
gene7746,24,0,0,0,2,67,0,0,52,0,36,21,44,11,11,6
gene7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7740,51,0,13,0,49,74,24,13,70,10,127,13,46,40,19,0
gene7743,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
gene7742,23,0,0,0,0,63,3,0,102,0,10,0,120,29,11,14
gene7749,5,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0
gene7748,6,0,0,0,0,45,0,0,11,7,0,0,15,0,0,0
gene1969,0,2,0,0,0,0,0,9,4,0,0,0,0,6,0,2
gene1968,44,0,0,0,0,63,0,0,40,0,39,19,14,21,4,0
gene1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1961,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gene1960,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0
gene1967,24,0,9,0,24,96,0,7,70,0,77,11,50,60,0,0
gene1966,49,0,14,0,0,149,0,19,159,0,90,33,81,25,25,0
gene1965,32,0,9,0,0,90,0,0,57,0,40,28,39,60,17,0
gene1964,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0
gene22501,0,0,0,0,0,0,0,0,4,0,11,0,9,0,0,0
gene22500,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
gene27751,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
gene22502,5,0,6,6,0,27,0,0,33,0,26,0,31,14,0,0
gene27757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27756,0,0,0,0,0,0,0,6,0,0,0,0,35,0,0,0
gene4216,8,0,0,0,6,0,0,0,11,0,0,0,15,0,0,0
gene4217,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0
gene4214,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
gene4215,209,6,19,23,33,269,0,3,174,10,122,96,163,152,50,0
gene4212,151,0,12,60,149,379,64,33,246,11,149,113,215,166,131,0
gene4213,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
gene4210,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
gene4211,47,0,10,0,20,158,5,10,64,0,96,20,82,80,4,0
gene22506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4218,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0
gene4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9884,33,0,0,0,0,97,0,0,31,0,16,6,30,27,0,0
gene9885,30,0,9,0,4,57,3,11,62,6,29,17,34,29,3,0
gene9886,29,0,6,0,0,50,35,0,43,0,11,25,44,61,6,0
gene9887,8,0,0,0,4,18,0,0,0,2,0,8,15,19,3,0
gene9880,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gene9881,6,0,0,0,0,12,0,0,17,0,0,12,19,0,0,0
gene9882,79,8,24,11,54,161,0,0,175,0,90,50,129,35,46,30
gene9883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9889,0,0,0,0,0,9,0,0,13,0,0,0,0,3,0,0
gene20165,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene20164,6,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0
gene16692,41,0,0,17,0,103,0,0,40,4,42,48,95,25,0,0
gene16693,0,0,0,38,0,0,0,0,7,0,0,0,0,7,3,0
gene12377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16696,112,0,14,3,0,138,0,3,112,0,75,34,137,59,7,16
gene12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16694,8,0,2,0,0,8,0,0,4,0,3,0,2,0,8,0
gene16695,4,0,0,0,0,10,0,0,0,0,12,0,19,6,0,0
gene30119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30118,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gene30115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30111,9,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0
gene30110,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
gene30113,8,0,0,0,0,6,0,11,21,0,22,9,0,22,0,0
gene30112,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0
gene20299,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
gene20298,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
gene20293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20292,0,0,0,12,0,12,0,3,24,0,4,10,8,4,2,0
gene20291,13,2,3,0,0,29,0,0,9,0,14,9,46,18,6,17
gene20290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20297,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0
gene20296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20295,0,3,0,0,0,10,0,0,0,0,11,0,0,5,0,0
gene20294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23768,10,0,0,0,0,26,0,0,31,0,0,0,10,3,0,0
gene23769,62,0,6,0,0,0,6,0,23,0,14,3,65,19,0,0
gene23762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18242,29,0,0,0,0,70,0,0,40,0,36,5,36,45,13,0
gene23760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21650,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
gene21651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21654,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gene21655,0,0,3,0,0,15,0,0,22,0,3,0,0,4,0,0
gene21656,37,0,0,18,0,19,0,0,15,0,28,5,47,15,4,0
gene21657,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0
gene21658,0,0,0,0,0,0,0,1,0,0,19,3,3,0,0,0
gene18247,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gene13290,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
gene13293,18,0,3,0,41,88,0,6,68,0,65,33,37,76,11,0
gene13292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26927,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gene26926,0,0,0,0,0,0,2,14,0,3,0,0,9,0,0,0
gene26925,0,0,0,0,0,3,0,22,0,0,3,0,6,14,0,0
gene26924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26922,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gene26921,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene26920,39,0,0,0,0,137,6,7,109,0,43,48,19,29,7,3
gene26929,13,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0
gene26928,10,0,0,0,0,11,0,0,49,0,3,0,0,6,0,0
gene19488,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
gene19489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30808,26,0,0,0,6,63,0,0,23,0,3,6,7,6,6,0
gene30807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19480,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gene19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19486,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
gene30802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30800,15,0,0,0,0,28,0,0,12,0,6,0,0,10,0,0
gene19730,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0
gene19731,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
gene19732,83,0,12,0,42,595,41,25,106,0,695,35,74,195,36,0
gene19733,33,0,11,2,8,111,24,14,114,2,118,26,110,57,3,0
gene19734,11,0,0,0,0,19,0,0,4,0,3,0,0,27,0,0
gene19735,605,26,177,48,213,471,153,5,401,6,175,136,1032,656,146,27
gene19736,85,0,0,0,48,136,0,3,90,14,80,37,36,32,16,0
gene19737,336,8,57,10,0,147,19,0,77,0,109,3,553,474,92,10
gene19738,22,0,0,0,0,37,0,3,68,0,23,11,18,23,3,0
gene19739,0,0,0,0,0,0,0,0,22,0,13,0,19,0,3,0
gene969,3,3,3,0,0,20,0,0,19,0,0,0,11,0,0,0
gene968,8,0,0,0,0,0,0,0,4,0,3,6,9,0,0,0
gene4613,6,6,6,0,7,14,0,5,20,0,9,6,25,78,3,11
gene961,106,6,35,4,107,301,58,9,257,11,216,177,277,195,79,0
gene960,25,0,0,0,0,13,0,0,8,0,9,0,8,0,3,0
gene963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene962,22,4,5,2,36,75,8,0,179,0,23,129,41,18,0,0
gene965,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0
gene964,14,0,0,0,0,4,0,0,7,0,0,3,0,0,0,0
gene967,5,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0
gene966,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
gene18287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18286,4,0,0,12,0,17,0,0,10,0,8,19,9,9,0,0
gene18285,29,0,10,0,0,158,8,22,46,0,74,29,87,63,52,3
gene18284,39,3,4,0,0,14,0,0,41,0,43,0,74,54,0,0
gene18283,35,0,6,0,0,0,0,0,38,0,55,0,0,41,0,9
gene18282,95,3,17,27,38,46,0,3,30,0,90,24,145,61,11,0
gene18281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4616,3,0,0,0,0,24,0,3,6,0,16,0,8,7,0,0
gene18289,19,3,6,0,0,13,0,2,23,0,24,6,22,22,13,15
gene18288,21,3,11,0,22,93,27,6,57,0,56,33,54,41,9,0
gene9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9140,0,3,6,6,0,11,0,0,8,0,6,6,0,9,0,0
gene9143,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0
gene9142,51,0,3,0,41,83,0,3,71,0,99,61,112,111,31,8
gene9145,0,0,0,0,5,0,0,4,7,0,28,0,0,3,0,0
gene4614,3,0,0,0,21,18,0,0,28,0,6,0,0,0,0,0
gene9147,89,3,6,0,0,46,16,3,77,0,22,23,37,61,0,0
gene9146,13,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0
gene9149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9148,0,0,6,0,0,0,0,0,33,0,10,13,31,0,0,0
gene3647,14,0,0,0,0,59,0,0,14,0,8,9,19,14,4,0
gene5592,24,0,11,0,0,13,21,0,67,0,37,8,18,67,3,0
gene12872,5,0,3,0,0,30,0,0,26,2,5,0,6,14,0,0
gene12873,4508,153,581,520,2446,9286,1309,363,9910,509,11706,6996,3739,3753,779,285
gene12870,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
gene12871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12876,132,6,22,0,0,67,9,0,29,0,13,6,229,49,32,0
gene12877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12874,53,0,8,0,0,53,0,0,54,0,24,40,76,24,0,0
gene12875,8,0,0,0,0,0,0,0,27,0,0,0,9,0,0,0
gene12878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12879,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0
gene8644,35,3,9,53,22,344,10,6,379,0,63,41,25,72,5,0
gene17992,21,0,0,0,0,38,0,0,16,0,45,11,47,6,0,3
gene17993,7,0,0,0,0,12,0,0,35,0,9,20,0,0,0,0
gene17990,0,0,0,0,0,6,0,0,20,0,6,0,2,30,6,0
gene17991,145,2,14,25,0,447,0,6,299,0,233,40,195,157,37,54
gene13471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17994,0,0,0,0,0,6,0,0,11,0,0,6,28,9,0,0
gene17995,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0
gene17998,0,0,0,0,0,0,0,0,0,0,6,0,25,0,0,0
gene17999,0,0,5,0,0,0,0,2,2,0,0,0,11,0,0,6
gene13479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene24222,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
gene24223,21,0,0,0,0,173,0,0,215,4,34,33,38,26,3,0
gene24220,4,0,3,0,0,8,0,0,0,0,0,0,0,5,0,0
gene24221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28766,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
gene28765,13,0,10,0,0,30,19,0,7,0,19,4,6,46,8,0
gene28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28769,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
gene13884,10,0,0,0,14,11,0,8,9,0,0,0,7,25,0,0
gene28768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13885,0,0,0,14,0,0,0,11,0,0,0,0,0,0,4,0
gene13886,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
gene27722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27720,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
gene27721,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0
gene27726,5,0,6,33,0,8,0,9,14,0,25,4,10,5,8,0
gene27727,15,0,0,0,24,25,0,0,8,0,20,3,53,13,0,0
gene27724,34,0,0,0,22,51,0,0,79,0,128,8,43,31,18,0
gene27725,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
gene13880,12,3,3,0,0,60,20,0,54,0,43,17,55,25,0,0
gene27728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13881,118,0,12,18,11,199,70,27,210,16,151,46,107,273,31,23
gene28712,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gene28713,11,0,0,0,0,12,10,0,0,0,0,0,89,12,0,0
gene28710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28716,7,0,0,17,14,10,6,0,13,0,4,12,0,20,11,0
gene28717,3,0,5,0,0,0,3,0,11,0,0,0,14,3,9,0
gene28714,0,4,0,14,0,5,0,0,0,0,0,0,8,4,0,0
gene28715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28718,6,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0
gene28719,31,0,0,0,0,51,17,0,83,0,26,0,0,34,11,0
gene25768,26,0,4,0,0,37,0,0,22,0,35,3,25,30,3,0
gene25769,0,0,5,0,0,0,14,0,5,0,13,0,6,19,0,0
gene25760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25761,14,3,6,0,1,30,22,0,34,0,13,3,11,3,4,0
gene25762,17,0,0,0,0,24,0,0,21,0,11,0,29,0,0,0
gene25763,37,0,5,0,0,8,0,0,6,0,22,3,0,0,0,4
gene25764,6,0,0,0,0,16,0,8,52,0,62,0,0,45,9,13
gene25765,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0
gene25766,20,0,0,0,0,96,0,0,43,0,13,12,13,17,0,0
gene25767,0,0,0,0,0,14,0,0,10,0,14,6,0,6,0,0
gene16645,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gene27899,2,0,10,0,22,3,0,0,21,0,42,3,17,18,0,0
gene16647,18,0,0,0,0,7,0,0,14,0,0,3,0,14,0,0
gene16646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16641,323,13,88,53,101,444,14,14,311,0,181,74,359,234,97,0
gene16640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16642,6,0,0,0,12,0,0,0,0,0,6,0,13,9,0,0
gene27890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16649,0,0,1,0,0,5,0,0,3,0,1,0,0,0,0,1
gene27895,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gene27896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15598,114,11,65,139,0,240,42,6,78,11,86,28,101,183,71,16
gene15599,1816,59,301,55,128,1777,167,9,1223,24,570,357,3137,842,240,71
gene15590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15591,27,0,3,0,0,60,17,9,126,0,21,10,41,29,6,0
gene15592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15593,6,0,0,0,0,7,0,0,10,0,0,0,15,22,3,0
gene15594,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
gene15595,59,5,50,0,37,136,17,0,66,0,119,17,39,77,32,0
gene15596,34,0,3,0,0,24,0,4,19,0,2,8,46,19,0,0
gene15597,29,0,13,48,0,60,52,22,29,0,38,12,94,130,35,0
gene4300,0,0,6,0,0,0,0,0,0,0,6,0,17,0,0,0
gene14649,0,3,5,23,27,97,0,6,113,0,141,53,13,29,0,0
gene14648,97,0,2,0,0,200,15,0,177,8,112,121,84,70,40,0
gene9553,20,0,10,0,0,44,0,0,19,0,14,9,37,51,0,0
gene14643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14642,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14641,49,0,0,0,25,29,6,2,29,0,0,0,86,30,0,22
gene14640,0,0,0,0,5,0,0,0,0,0,9,4,0,0,0,2
gene14647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14646,198,2,31,0,37,189,3,0,157,0,71,41,168,259,31,5
gene14645,7,0,0,0,0,20,2,6,25,6,6,21,0,23,0,0
gene14644,0,0,0,0,0,26,0,0,0,0,8,0,0,0,0,0
gene4303,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,9
gene25498,8,0,0,0,0,0,0,0,0,0,26,0,8,9,14,0
gene25499,0,0,0,0,46,24,16,0,0,0,38,14,0,7,0,0
gene25496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25497,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3
gene25494,0,0,0,14,0,23,5,4,9,0,3,0,0,6,0,0
gene25495,0,0,2,0,0,10,0,0,8,0,26,0,0,5,0,0
gene25492,0,0,5,0,0,0,19,3,9,0,0,6,15,22,0,0
gene25493,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
gene25490,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
gene25491,8,0,0,0,0,39,3,0,29,0,75,11,7,24,0,0
gene11033,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,0
gene11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11031,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0
gene11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
gene11037,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
gene11036,0,0,0,2,7,0,0,1,6,0,0,0,5,0,0,0
gene11035,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
gene11034,7,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0
gene11039,13,0,0,0,0,3,0,6,14,0,8,0,8,0,0,0
gene11038,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0
gene21559,22,2,6,52,0,50,18,12,41,0,26,0,59,15,0,0
gene30252,8,1,4,0,33,22,5,0,17,0,13,3,0,6,6,1
gene3958,0,0,0,0,0,26,0,0,0,0,0,12,6,0,0,0
gene3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11699,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
gene11698,39,0,3,0,0,75,0,3,46,0,47,19,59,61,3,0
gene3954,8,0,0,23,0,0,0,8,26,0,11,0,25,8,0,0
gene11696,23,0,9,0,0,82,0,0,48,0,17,18,0,27,17,0
gene11695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3957,0,0,6,0,0,18,0,0,17,0,8,0,4,16,0,0
gene11693,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11692,20,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0
gene3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11690,10,0,11,0,0,0,20,0,44,0,6,3,14,37,0,11
gene10503,37,0,5,41,0,38,11,0,46,0,26,6,48,32,0,0
gene10504,12,0,0,0,0,0,0,0,25,0,20,0,32,20,0,0
gene30257,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0
gene10342,10,0,0,0,0,14,0,0,7,0,0,4,0,0,0,0
gene10343,4,0,6,0,0,0,0,0,21,0,15,14,10,27,0,0
gene10340,8,0,0,0,0,12,0,0,7,0,0,0,7,0,0,0
gene10341,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
gene10346,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gene10347,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0
gene10344,12,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0
gene10345,7,3,0,0,0,54,0,3,18,0,23,8,26,3,0,0
gene10348,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
gene10349,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17695,160,0,32,33,0,213,25,10,157,0,236,40,150,217,46,0
gene17694,11,0,2,0,0,91,0,0,20,0,26,9,9,18,0,0
gene17697,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0
gene17696,32,4,0,0,27,48,14,0,36,0,0,0,40,20,0,0
gene17691,16,0,0,0,0,0,0,0,9,0,3,0,11,14,0,0
gene17690,0,0,0,0,0,0,0,0,11,0,0,7,0,15,0,0
gene17693,0,4,0,0,0,8,0,0,0,0,0,0,6,5,0,0
gene17692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17699,21,0,4,0,0,36,0,3,42,0,9,9,34,14,0,0
gene17698,27,3,0,0,0,6,2,3,6,0,6,6,6,8,0,0
gene11965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
